Layers,Neurons,batch,optimiser,keras,epochs,dropout,train %,activation,RMSE,VAL_RMSE,Objective,mae,val_mae,R2,R2_v,final
1,17,10,Adam,uniform,150,0.1,0.15,sigmoid,0.412692503,0.84680477,0.370251363,0.33267573,0.627152,0.829684898,0.044797651,0.437241274
2,"(8, 4)",10,Adam,normal,150,0.1,0.25,tanh,0.665009198,0.882946299,0.226022251,0.512737,0.6669197,0.557762766,0.316398656,0.437080711
3,"(13, 13, 8)",10,Adam,normal,200,0,0.15,tanh,0.254747067,0.890383559,0.427434687,0.19559062,0.7142652,0.935103932,-0.061515823,0.436794054
2,"(16, 12)",10,Adam,uniform,50,0.1,0.05,elu,0.578532558,0.773057358,0.324205042,0.4840699,0.5890993,0.66530008,0.207368583,0.436334331
2,"(18, 16)",10,Adam,uniform,200,0.2,0.15,relu,0.305317613,0.89731183,0.398685279,0.353052,0.6657485,0.906781155,-0.034225008,0.436278074
2,"(7, 16)",10,RMSprop,uniform,150,0.4,0.2,tanh,0.62042743,0.894660507,0.242456032,0.58310246,0.7101939,0.615069805,0.257385197,0.436227501
2,"(9, 3)",10,Adam,normal,100,0.1,0.05,elu,0.566447107,0.664436918,0.384557988,0.49083477,0.49820933,0.679137675,0.193186051,0.436161863
1,9,10,Adam,normal,200,0,0.05,elu,0.267193991,0.564652895,0.584076557,0.19772977,0.4759075,0.928607371,-0.05687157,0.435867901
3,"(10, 18, 3)",10,Adam,normal,200,0.1,0.25,relu,0.67481408,0.874473546,0.225356187,0.522318,0.69271713,0.544625957,0.325126788,0.434876372
1,11,10,RMSprop,uniform,100,0.4,0.05,tanh,0.61917757,0.807312842,0.286754794,0.5381742,0.61961144,0.616619137,0.252079866,0.434349501
1,19,10,Adam,normal,100,0,0.2,sigmoid,0.606991163,0.913464001,0.239772418,0.45828637,0.7063069,0.631561728,0.237053889,0.434307808
1,6,10,Adam,normal,200,0,0.1,elu,0.323293429,0.63848563,0.519110471,0.22790918,0.50385904,0.895481359,-0.029962108,0.432759625
1,15,25,Adam,normal,200,0.1,0.25,sigmoid,0.655133527,0.905939321,0.219463576,0.5024501,0.6859429,0.570800062,0.293964034,0.432382048
1,12,25,RMSprop,normal,200,0.1,0.25,relu,0.606942558,0.945547948,0.223754747,0.4937557,0.7325767,0.631620731,0.230384914,0.431002823
1,7,10,Adam,uniform,100,0,0.3,tanh,0.64697941,0.974461663,0.189279463,0.45681435,0.7150963,0.581417643,0.277919521,0.429668582
1,16,10,RMSprop,uniform,100,0,0.2,relu,0.487677971,0.988685725,0.261818152,0.33013913,0.78040904,0.762170197,0.094659513,0.428414855
1,5,10,RMSprop,uniform,150,0.1,0.25,tanh,0.672793565,0.896733558,0.215236439,0.5222952,0.70955515,0.547348818,0.308252298,0.427800558
2,"(10, 3)",10,Adam,normal,200,0.1,0.05,sigmoid,0.617743626,0.693226436,0.344514969,0.48933145,0.539419,0.618392812,0.236429809,0.427411311
4,"(9, 14, 19, 18)",10,Adam,normal,200,0.2,0.05,tanh,0.419579917,0.624330213,0.478044935,0.41579834,0.4731876,0.823952693,0.025727563,0.424840128
1,16,50,Adam,normal,150,0,0.3,elu,0.521147365,1.079162094,0.199845271,0.3810793,0.7934284,0.728405424,0.121091055,0.42474824
1,16,50,RMSprop,normal,200,0,0.25,relu,0.571783063,0.980704999,0.223755969,0.4091678,0.7454697,0.673064129,0.175025658,0.424044894
1,18,50,Adam,normal,150,0.3,0.2,tanh,0.629060152,0.910225935,0.230356956,0.49246532,0.7334508,0.604283326,0.242353423,0.423318374
2,"(11, 9)",50,RMSprop,normal,200,0,0.2,tanh,0.559163483,0.963433551,0.238701483,0.48495618,0.7622032,0.687336199,0.157858735,0.422597467
2,"(16, 12)",10,Adam,normal,200,0,0.05,elu,0.205351636,0.651354157,0.571647103,0.13950112,0.48677692,0.957830705,-0.114141374,0.421844666
3,"(16, 10, 4)",10,RMSprop,uniform,100,0,0.05,elu,0.60412718,0.858135304,0.268868758,0.45266,0.63852954,0.63503035,0.20677747,0.42090391
3,"(5, 9, 14)",50,Adam,uniform,200,0,0.15,tanh,0.632967242,0.798718862,0.284156948,0.42383325,0.6347698,0.599352471,0.242337398,0.420844934
1,16,200,Adam,uniform,200,0,0.25,tanh,0.531203602,1.005068507,0.231863945,0.39853117,0.7505455,0.717822733,0.123845243,0.420833988
2,"(12, 18)",10,Adam,normal,150,0.2,0.05,sigmoid,0.543200636,0.778905325,0.33894702,0.49253288,0.62365824,0.70493307,0.13458734,0.419760205
2,"(17, 20)",50,Adam,uniform,150,0.1,0.25,elu,0.452952631,1.053964067,0.246541651,0.4211853,0.7848505,0.794833914,0.043995233,0.419414573
4,"(9, 4, 18, 19)",10,Adam,normal,200,0.1,0.15,tanh,0.656888103,0.782649403,0.280231247,0.5002082,0.60938513,0.568498021,0.269225824,0.418861922
1,18,10,Adam,uniform,150,0.1,0.05,tanh,0.270679382,0.643233961,0.543043328,0.24305429,0.49495617,0.926732672,-0.089447749,0.418642462
2,"(17, 8)",10,RMSprop,uniform,150,0.3,0.05,elu,0.467962706,0.647802179,0.442117557,0.3955871,0.5068071,0.781010905,0.053883038,0.417446972
3,"(19, 7, 15)",10,Adam,uniform,200,0,0.05,tanh,0.249921783,0.63380925,0.558134484,0.19254008,0.5418669,0.937539103,-0.10490681,0.416316146
1,18,10,Adam,normal,200,0.1,0.1,tanh,0.235143886,0.633561267,0.565647423,0.24589072,0.5149749,0.944707353,-0.114355864,0.415175745
2,"(18, 14)",10,Adam,normal,200,0.1,0.05,elu,0.232520912,0.625118461,0.571180313,0.25250986,0.44487086,0.945934025,-0.115931626,0.4150012
3,"(18, 3, 15)",50,Adam,normal,200,0.1,0.25,elu,0.546338663,1.007322359,0.223169489,0.4876157,0.7465619,0.701514065,0.128275773,0.414894919
2,"(20, 7)",10,RMSprop,normal,100,0,0.05,elu,0.497291792,0.667010537,0.417848835,0.387876,0.5277179,0.752700873,0.076477061,0.414588967
1,3,25,Adam,normal,200,0,0.25,elu,0.629722154,0.94952568,0.210376083,0.49174175,0.73391616,0.603450008,0.224281604,0.413865806
2,"(16, 12)",10,RMSprop,uniform,100,0.1,0.05,relu,0.595237333,0.726023435,0.339369616,0.5286709,0.54504347,0.645692518,0.178793429,0.412242973
1,15,10,Adam,uniform,150,0,0.05,elu,0.315909077,0.644408211,0.519841356,0.20452574,0.4803854,0.900201455,-0.080299116,0.40995117
1,16,25,Adam,uniform,100,0.2,0.05,tanh,0.534296528,0.659801072,0.4029512,0.43926272,0.53080624,0.71452722,0.103287557,0.408907389
1,16,50,RMSprop,uniform,200,0,0.2,elu,0.50385816,1.009798038,0.243171901,0.37621766,0.75067246,0.746126955,0.070869526,0.408498241
2,"(20, 11)",10,Adam,uniform,50,0.2,0.05,elu,0.638247027,0.743728224,0.309012374,0.51746804,0.56780195,0.592640732,0.219745994,0.406193363
1,12,25,RMSprop,uniform,150,0.4,0.3,elu,0.62833149,1.027020126,0.172324192,0.497117,0.7849253,0.605199539,0.206635063,0.405917301
2,"(18, 16)",10,Adam,normal,50,0,0.2,elu,0.532350603,0.99759911,0.235025143,0.43187076,0.76937014,0.716602836,0.094476924,0.40553988
1,16,25,RMSprop,normal,150,0,0.05,elu,0.504065158,0.623344823,0.43629501,0.41430375,0.4590858,0.745918316,0.061757392,0.403837854
1,8,10,RMSprop,uniform,100,0.4,0.05,elu,0.736006679,0.779057043,0.242468139,0.56530493,0.587433,0.458294168,0.347681314,0.402987741
2,"(3, 17)",10,Adam,uniform,150,0.5,0.05,elu,0.604944353,0.747558951,0.323748348,0.5667902,0.5832795,0.63404233,0.171051188,0.402546759
4,"(9, 18, 3, 12)",25,Adam,normal,200,0.1,0.05,elu,0.648899388,0.942324547,0.204388033,0.49744955,0.6973661,0.578929585,0.222087162,0.400508373
2,"(16, 12)",10,RMSprop,uniform,200,0.1,0.3,sigmoid,0.692935175,0.970389385,0.16833772,0.5092126,0.7007038,0.519840843,0.280616379,0.400228611
1,16,10,RMSprop,uniform,150,0,0.05,tanh,0.443488316,0.726787807,0.414861939,0.22111535,0.56847316,0.803318113,-0.003365459,0.399976327
4,"(7, 7, 19, 20)",10,Adam,uniform,200,0.1,0.05,tanh,0.64500888,0.897717499,0.228636811,0.47329074,0.65974426,0.583963545,0.214906749,0.399435147
2,"(5, 20)",10,Adam,normal,200,0.3,0.05,sigmoid,0.645752919,0.684970675,0.334638203,0.61394006,0.545488,0.583003168,0.215249305,0.399126236
4,"(20, 14, 6, 4)",10,RMSprop,normal,150,0.1,0.3,tanh,0.703930644,1.002327499,0.146870928,0.58914685,0.7477272,0.504481649,0.292948577,0.398715113
2,"(17, 20)",50,RMSprop,uniform,150,0.4,0.25,tanh,0.681401931,0.926706937,0.195945566,0.60056496,0.70329344,0.535691408,0.259859005,0.397775207
3,"(19, 10, 17)",25,Adam,normal,100,0.1,0.05,elu,0.5256442,0.73713336,0.36861122,0.4348482,0.60280097,0.723698175,0.070607586,0.397152881
4,"(14, 16, 16, 20)",10,RMSprop,normal,200,0.5,0.25,tanh,0.70379416,0.91206633,0.192069755,0.6196618,0.6977121,0.504673781,0.289070732,0.396872256
2,"(1, 20)",10,Adam,uniform,150,0.1,0.05,elu,0.65782531,0.915159751,0.213507469,0.55385756,0.68892473,0.567265862,0.225411418,0.39633864
1,10,10,RMSprop,normal,150,0.1,0.15,relu,0.458951587,0.893072415,0.323987999,0.38237548,0.6973922,0.789363441,-0.001195398,0.394084022
2,"(16, 12)",10,RMSprop,normal,100,0.1,0.05,tanh,0.500029037,0.728377073,0.385796945,0.46086037,0.54166496,0.749970963,0.03254624,0.391258601
3,"(11, 1, 6)",10,Adam,uniform,100,0,0.25,tanh,0.682115251,0.925255256,0.196314746,0.5080393,0.74922156,0.534718785,0.247205205,0.390961995
1,18,10,Adam,normal,150,0.4,0.05,relu,0.514798863,0.736535666,0.374332736,0.47181034,0.55667657,0.734982131,0.043018272,0.389000201
3,"(2, 2, 6)",25,Adam,uniform,200,0,0.3,tanh,0.678546761,1.028276751,0.146588244,0.51478416,0.7856098,0.539574293,0.238322266,0.388948279
1,14,10,RMSprop,normal,100,0,0.15,elu,0.478979216,0.878206555,0.321407114,0.35070333,0.6890563,0.77057891,0.005743002,0.388160956
3,"(5, 8, 16)",10,RMSprop,uniform,200,0.1,0.05,elu,0.598118489,0.921116792,0.240382359,0.48467675,0.7084179,0.642254273,0.131973084,0.387113679
4,"(17, 9, 19, 17)",10,RMSprop,normal,100,0,0.05,elu,0.476234231,0.664391382,0.429687193,0.40959167,0.5194844,0.773200957,0.000675489,0.386938223
2,"(18, 16)",50,RMSprop,uniform,150,0.1,0.05,relu,0.698560365,0.72836271,0.286538463,0.5824259,0.56144243,0.512013416,0.258617381,0.385315399
1,18,10,Adam,normal,200,0.1,0.1,tanh,0.239167923,0.655453197,0.55268944,0.23060404,0.5154294,0.942798705,-0.173530452,0.384634126
2,"(16, 12)",100,Adam,uniform,200,0,0.05,elu,0.40234523,0.747562565,0.425046103,0.31670636,0.51674294,0.838118316,-0.071459423,0.383329447
2,"(16, 12)",10,Adam,uniform,150,0.1,0.1,tanh,0.26629142,0.661672594,0.536017993,0.26769915,0.5065133,0.92908888,-0.162841848,0.383123516
2,"(16, 12)",10,Adam,normal,200,0,0.05,elu,0.187743748,0.617656521,0.597299866,0.1475019,0.43369848,0.964752285,-0.201441621,0.381655332
4,"(16, 9, 16, 7)",10,Adam,uniform,150,0.1,0.05,elu,0.499824539,0.879535095,0.310320183,0.4322601,0.6872431,0.750175431,0.011730303,0.380952867
4,"(3, 6, 18, 11)",25,Adam,normal,200,0.1,0.3,elu,0.68645131,1.01997628,0.146786205,0.5693466,0.77566135,0.528784599,0.232188394,0.380486496
1,2,10,Adam,uniform,150,0.3,0.05,elu,0.683520532,0.693669994,0.311404737,0.52378076,0.54914385,0.532799682,0.227880238,0.38033996
2,"(2, 7)",10,Adam,uniform,200,0.1,0.15,elu,0.643744405,0.825012505,0.265621545,0.49725616,0.6406459,0.585593141,0.174498709,0.380045925
2,"(11, 19)",200,Adam,uniform,200,0,0.3,tanh,0.542611754,1.130115151,0.163636547,0.38262606,0.79323655,0.705572485,0.053279511,0.379425998
4,"(14, 8, 1, 11)",10,Adam,normal,200,0.1,0.2,tanh,0.670222425,0.917720206,0.206028685,0.5453552,0.72987974,0.550801901,0.206277627,0.378539764
1,10,10,Adam,uniform,150,0.3,0.05,sigmoid,0.621411433,0.737512387,0.32053809,0.5291469,0.5715505,0.61384783,0.142382233,0.378115032
3,"(8, 7, 5)",10,Adam,uniform,100,0.3,0.05,tanh,0.704175699,0.871520125,0.212152088,0.5756358,0.6405861,0.504136586,0.250722038,0.377429312
1,16,10,Adam,normal,150,0,0.05,elu,0.230488925,0.559556401,0.604977337,0.1653914,0.41332394,0.946874855,-0.19380492,0.376534968
1,18,10,Adam,uniform,50,0.1,0.05,relu,0.662184206,0.767821892,0.284996951,0.52437097,0.5841546,0.561512078,0.191532512,0.376522295
1,16,200,Adam,uniform,200,0,0.05,tanh,0.471279179,0.757291082,0.38571487,0.35332638,0.58367765,0.777895936,-0.025457372,0.376219282
4,"(20, 15, 17, 6)",25,Adam,uniform,200,0.4,0.05,relu,0.730776873,0.795118112,0.237052508,0.6198486,0.6236366,0.465965162,0.285014277,0.37548972
2,"(7, 10)",10,Adam,normal,150,0.3,0.05,tanh,0.515945302,0.689658766,0.397197966,0.51535994,0.55399024,0.733800445,0.016093652,0.374947049
2,"(16, 12)",10,Adam,uniform,150,0.1,0.05,tanh,0.297442875,0.591245006,0.555656059,0.3213745,0.4388978,0.911527736,-0.162082846,0.374722445
4,"(6, 15, 8, 6)",50,Adam,uniform,200,0,0.05,elu,0.639611808,0.943051379,0.208668406,0.45741722,0.7058548,0.590896735,0.157852479,0.374374607
1,12,25,Adam,normal,200,0.4,0.3,elu,0.668529613,1.037710894,0.146879746,0.5353369,0.76642317,0.553068156,0.191240846,0.372154501
3,"(19, 10, 17)",25,Adam,normal,100,0.1,0.05,elu,0.559249967,0.792681885,0.324034074,0.4533269,0.62376386,0.687239475,0.055943753,0.371591614
2,"(16, 12)",10,Adam,normal,150,0.1,0.15,elu,0.27140309,0.940896465,0.393850223,0.30990863,0.6786583,0.926340363,-0.18366244,0.371338962
3,"(5, 11, 18)",50,Adam,normal,200,0.1,0.05,elu,0.626622105,0.849568442,0.261904727,0.50467676,0.65663224,0.607344738,0.134853266,0.371099002
2,"(16, 13)",10,Adam,uniform,100,0.5,0.25,tanh,0.692077446,0.947915299,0.180003628,0.6074067,0.74112695,0.521028809,0.21964814,0.370338475
2,"(12, 17)",50,Adam,normal,150,0,0.05,elu,0.492027153,0.7599531,0.374009873,0.38650763,0.55083025,0.75790928,-0.017566743,0.370171269
4,"(4, 7, 15, 8)",10,RMSprop,normal,150,0.1,0.3,elu,0.712190898,1.012326027,0.137741538,0.5736056,0.7875357,0.492784125,0.247418856,0.37010149
2,"(17, 20)",10,RMSprop,uniform,200,0.4,0.05,sigmoid,0.639741538,0.753332103,0.30346318,0.59018403,0.6034657,0.590730765,0.148665773,0.369698269
2,"(19, 16)",10,Adam,normal,150,0.5,0.05,elu,0.509554566,0.683927001,0.403259216,0.48805583,0.5355954,0.740354144,-0.002547506,0.368903319
2,"(6, 3)",10,Adam,normal,150,0,0.05,elu,0.537398451,0.82220734,0.320197104,0.43290257,0.61503386,0.711202904,0.026512545,0.368857725
2,"(16, 18)",10,RMSprop,uniform,150,0.5,0.05,tanh,0.537134889,0.680389048,0.391238032,0.51010823,0.529105,0.711486111,0.024857225,0.368171668
4,"(5, 17, 12, 16)",25,Adam,uniform,200,0.3,0.3,elu,0.701905948,1.031770522,0.133161765,0.5536481,0.7886161,0.50732804,0.228454597,0.367891319
1,4,25,Adam,uniform,150,0.1,0.05,elu,0.591323924,0.743467418,0.332604329,0.4928836,0.5618445,0.650336017,0.083641858,0.366988937
2,"(8, 19)",10,RMSprop,uniform,100,0.3,0.05,elu,0.664196966,0.692083992,0.321859521,0.5232512,0.56465995,0.55884239,0.174852024,0.366847207
1,16,10,Adam,uniform,150,0,0.05,elu,0.231758772,0.636794574,0.565723327,0.17476109,0.4763661,0.946287871,-0.214281258,0.366003307
1,9,10,Adam,normal,200,0,0.1,tanh,0.214132261,0.599538302,0.593164718,0.1542601,0.4673937,0.954147375,-0.222812915,0.36566723
1,5,10,RMSprop,normal,150,0.1,0.1,tanh,0.444998475,0.627777326,0.4636121,0.38006634,0.5134462,0.801976358,-0.072100426,0.364937966
1,11,10,RMSprop,normal,100,0.4,0.05,tanh,0.688129131,0.749335204,0.281267832,0.5560125,0.60970885,0.526478299,0.199074907,0.362776603
2,"(16, 12)",10,Adam,uniform,150,0.1,0.05,tanh,0.320945815,0.557095824,0.560979181,0.29797506,0.41595483,0.896993784,-0.171997547,0.362498118
3,"(20, 5, 9)",10,Adam,uniform,200,0.3,0.05,tanh,0.630794629,0.89512891,0.23703823,0.5394969,0.66583806,0.602098136,0.121440572,0.361769354
1,18,200,Adam,normal,200,0.1,0.2,tanh,0.634177231,0.977056951,0.194382909,0.46783715,0.79222786,0.59781924,0.124949776,0.361384508
1,18,25,Adam,normal,150,0.1,0.2,sigmoid,0.718864774,0.911723417,0.184705904,0.5362492,0.7208868,0.483233436,0.238820132,0.361026784
4,"(12, 6, 4, 19)",50,Adam,uniform,200,0.2,0.05,elu,0.69209956,0.932376807,0.187761816,0.5624062,0.6974688,0.520998198,0.200976121,0.36098716
2,"(6, 3)",10,Adam,uniform,100,0,0.05,elu,0.650387297,0.738066867,0.305772918,0.46400702,0.5513564,0.576996364,0.144580152,0.360788258
2,"(17, 20)",50,RMSprop,uniform,150,0.4,0.2,tanh,0.690700102,0.938082299,0.1856088,0.61005396,0.7423959,0.522933369,0.198579788,0.360756579
2,"(12, 20)",10,Adam,uniform,50,0.3,0.05,tanh,0.673034149,0.724204145,0.301380853,0.567851,0.58900917,0.547025034,0.173796015,0.360410524
3,"(5, 18, 1)",10,Adam,uniform,200,0.1,0.2,elu,0.677810293,0.935643726,0.19327299,0.5532285,0.7446424,0.540573206,0.178378448,0.359475827
1,18,10,Adam,normal,100,0.4,0.05,elu,0.568487386,0.689268036,0.371122289,0.46772924,0.52800226,0.676822092,0.035998663,0.356410378
2,"(16, 12)",10,RMSprop,uniform,100,0.1,0.05,relu,0.560671734,0.729426794,0.354950736,0.4991168,0.5446266,0.685647206,0.026816548,0.356231877
3,"(15, 7, 11)",10,Adam,normal,100,0.2,0.05,tanh,0.594820461,0.818325283,0.293427128,0.5310139,0.6323328,0.646188619,0.064712482,0.35545055
1,8,10,Adam,normal,100,0.1,0.25,elu,0.686643946,0.968806707,0.172274673,0.49526677,0.7219084,0.528520091,0.181802856,0.355161474
4,"(8, 19, 13, 7)",10,RMSprop,uniform,150,0.5,0.05,tanh,0.749334156,0.840136925,0.20526446,0.61702967,0.63542557,0.438498323,0.270343708,0.354421016
1,18,50,Adam,normal,200,0.1,0.05,elu,0.523070865,0.70085418,0.388037477,0.43353352,0.55643404,0.72639687,-0.0175623,0.354417285
2,"(9, 19)",25,Adam,normal,200,0,0.05,elu,0.331394695,0.75820353,0.455200888,0.25346282,0.4999737,0.890177556,-0.181419819,0.354378868
2,"(16, 12)",10,Adam,uniform,50,0,0.2,elu,0.648551821,0.975611779,0.1879182,0.49963537,0.74764913,0.579380536,0.128731792,0.354056164
4,"(9, 12, 16, 9)",10,RMSprop,normal,200,0.4,0.05,tanh,0.683706402,0.917512578,0.19939051,0.59388715,0.7103182,0.532545556,0.172876212,0.352710884
1,8,10,Adam,normal,200,0.1,0.05,elu,0.290783826,0.57032599,0.569445092,0.26348197,0.4034527,0.915444767,-0.211847318,0.351798724
2,"(5, 9)",10,Adam,uniform,100,0,0.05,relu,0.66167434,0.788578942,0.274873359,0.51699114,0.6307506,0.562187067,0.138869712,0.35052839
4,"(13, 9, 10, 10)",10,Adam,uniform,200,0.1,0.2,elu,0.609792446,0.996788525,0.196709515,0.42206174,0.74974763,0.628153173,0.070375236,0.349264204
1,7,25,Adam,uniform,100,0.1,0.25,tanh,0.733088564,0.944273606,0.161318915,0.5408409,0.70253855,0.462581158,0.235123073,0.348852116
4,"(5, 1, 6, 15)",10,Adam,uniform,150,0.2,0.05,elu,0.749484326,0.746031244,0.252242215,0.6121739,0.552657,0.438273245,0.257945545,0.348109395
4,"(12, 19, 5, 8)",100,Adam,normal,200,0,0.05,elu,0.581970949,0.744739183,0.336644934,0.44522485,0.59295404,0.661309814,0.034681248,0.347995531
4,"(9, 13, 17, 7)",50,Adam,normal,200,0.2,0.2,elu,0.542140976,1.050592275,0.203633375,0.4651228,0.7966246,0.706083162,-0.010609285,0.347736938
1,18,200,Adam,normal,200,0.1,0.2,tanh,0.609259989,1.006626671,0.19205667,0.46961474,0.8038567,0.628802266,0.065304763,0.347053514
1,15,10,Adam,normal,150,0,0.15,relu,0.333394635,0.959130944,0.35373721,0.25757766,0.7594877,0.888848017,-0.194802346,0.347022835
1,15,10,Adam,uniform,50,0,0.25,elu,0.667689672,0.998204561,0.167052883,0.4904963,0.7333867,0.554190501,0.137636725,0.345913613
3,"(15, 14, 20)",10,RMSprop,uniform,100,0,0.05,elu,0.59267563,0.667662351,0.369831009,0.37674513,0.53226084,0.648735597,0.041730431,0.345233014
2,"(17, 20)",10,RMSprop,uniform,100,0.4,0.05,tanh,0.555651163,0.66567108,0.389338879,0.48853323,0.5395617,0.691251785,-0.001032139,0.345109823
1,16,50,RMSprop,uniform,150,0,0.05,elu,0.638587639,0.755783781,0.30281429,0.50062543,0.5758399,0.592205827,0.095012651,0.343609239
4,"(16, 14, 15, 6)",10,Adam,uniform,100,0.1,0.05,tanh,0.674720952,0.954380436,0.185449306,0.534521,0.7105225,0.544751637,0.136082291,0.340416964
2,"(16, 12)",50,Adam,uniform,150,0.1,0.15,tanh,0.432261251,0.918373637,0.324682556,0.3596534,0.6900968,0.813150211,-0.133611705,0.339769253
4,"(13, 10, 6, 11)",25,Adam,normal,200,0.1,0.05,elu,0.535992424,0.96510822,0.249449678,0.48330384,0.7395197,0.712712122,-0.033206858,0.339752632
4,"(16, 5, 4, 9)",25,Adam,normal,150,0,0.05,elu,0.651054447,0.941758644,0.203593454,0.4953293,0.67899615,0.576128106,0.103193481,0.339660794
2,"(17, 20)",25,RMSprop,uniform,150,0.4,0.05,tanh,0.588453102,0.729920248,0.340813325,0.5282956,0.6115132,0.653722947,0.02459927,0.339161109
1,16,10,RMSprop,uniform,50,0,0.2,elu,0.693476068,0.957176979,0.174673477,0.52699435,0.7327097,0.519090943,0.158525004,0.338807974
4,"(16, 6, 5, 14)",50,Adam,normal,200,0.1,0.2,elu,0.534512238,1.067723434,0.198882164,0.4398973,0.800854,0.714296667,-0.038279236,0.338008715
2,"(12, 17)",200,Adam,uniform,200,0.3,0.25,tanh,0.716587065,0.972495718,0.155458609,0.5703429,0.7311293,0.486502978,0.189305479,0.337904229
4,"(8, 18, 14, 20)",10,Adam,normal,150,0,0.15,elu,0.314008324,0.997084451,0.344453613,0.25204164,0.7191836,0.901398773,-0.226262487,0.337568143
4,"(15, 3, 6, 11)",10,Adam,normal,200,0.4,0.25,elu,0.748755303,0.93810219,0.156571253,0.62471545,0.7130542,0.439365496,0.231244424,0.33530496
2,"(19, 20)",10,Adam,uniform,100,0.4,0.05,relu,0.597200856,0.808756625,0.297021259,0.5099329,0.6176303,0.643351137,0.027246039,0.335298588
1,6,10,Adam,normal,150,0.3,0.05,sigmoid,0.688271868,0.729578166,0.291074983,0.5620712,0.5778356,0.526281836,0.143669788,0.334975812
4,"(14, 2, 19, 14)",10,Adam,uniform,150,0.1,0.05,elu,0.551789536,0.941921316,0.253144574,0.49581674,0.7255436,0.695528308,-0.026696229,0.33441604
2,"(20, 4)",10,RMSprop,normal,150,0.1,0.05,tanh,0.418245129,0.655340627,0.463207122,0.4050669,0.51486695,0.825071012,-0.157357529,0.333856741
1,4,10,Adam,normal,150,0.1,0.05,relu,0.657958151,0.849732624,0.246154613,0.5193839,0.6083186,0.567091072,0.096863187,0.331977129
3,"(11, 2, 20)",10,Adam,uniform,200,0.3,0.25,relu,0.727728431,0.966592954,0.152839308,0.57281566,0.7517302,0.470411331,0.193439423,0.331925377
1,12,50,Adam,normal,200,0.1,0.25,elu,0.703759452,0.984623138,0.155808705,0.5650927,0.77966875,0.504722634,0.158843838,0.331783236
2,"(16, 12)",50,Adam,uniform,150,0.1,0.15,tanh,0.401612335,0.938350498,0.330018583,0.37188542,0.69607735,0.838707532,-0.175433023,0.331637255
4,"(20, 19, 17, 12)",10,Adam,normal,200,0.1,0.2,sigmoid,0.677177132,0.970186603,0.176318133,0.51080704,0.74081314,0.541431132,0.121506716,0.331468924
